香港,#genre#
東森超視,rtmp://f13h.mine.nu:1935/sat/tv331
東森超視,https://stream1.freetv.fun/dong-sen-chao-shi-9.m3u8
東森電影,https://stream1.freetv.fun/dong-sen-dian-ying-2.m3u8
東森電影,https://stream1.freetv.fun/dong-sen-dian-ying-3.m3u8
民視,https://stream1.freetv.fun/min-shi-10.ctv
民視,rtmp://f13h.mine.nu/sat/tv051
民視,https://stream1.freetv.fun/min-shi-3.m3u8
民視,rtmp://f13h.mine.nu:1935/sat/tv051
民視HD,https://stream1.freetv.fun/min-shi-2.ctv
民視影劇臺,https://stream1.freetv.fun/min-shi-ying-ju-1.ctv
民視影劇臺,https://stream1.freetv.fun/min-shi-ying-ju-2.ctv
民視新聞,https://stream1.freetv.fun/min-shi-xin-wen-13.m3u8
民視新聞,https://stream1.freetv.fun/min-shi-xin-wen-14.m3u8
民視新聞,https://stream1.freetv.fun/min-shi-xin-wen-9.m3u8
民視新聞,https://stream1.freetv.fun/min-shi-xin-wen-17.ctv
民視新聞,https://stream1.freetv.fun/min-shi-xin-wen-15.m3u8
民視新聞,https://stream1.freetv.fun/min-shi--xin-wen-1.m3u8
民視新聞,https://stream1.freetv.fun/min-shi-xin-wen-11.m3u8
民視新聞,https://stream1.freetv.fun/min-shi-xin-wen-12.ctv
民視新聞,https://stream1.freetv.fun/min-shi-xin-wen-5.m3u8
民視新聞,https://stream1.freetv.fun/min-shi-xin-wen-6.m3u8
民視新聞,https://stream1.freetv.fun/min-shi-xin-wen-7.m3u8
民視新聞,https://stream1.freetv.fun/min-shi-xin-wen-8.m3u8
民視新聞,https://stream1.freetv.fun/min-shi-xin-wen-2.m3u8
民視新聞 HD,https://stream1.freetv.fun/min-shi-xin-wen-4.m3u8
民視旅遊,https://stream1.freetv.fun/min-shi-lu-you-2.ctv
民視旅遊,https://stream1.freetv.fun/min-shi-lu-you-1.ctv
民視第一台,https://stream1.freetv.fun/min-shi-di-yi-2.ctv
民視第一台,https://stream1.freetv.fun/min-shi-di-yi-3.ctv
民視第一台,https://stream1.freetv.fun/min-shi-di-yi-1.ctv
民視綜藝,https://stream1.freetv.fun/min-shi-zong-yi-2.ctv
民視綜藝,https://stream1.freetv.fun/min-shi-zong-yi-1.ctv
民視臺灣台,https://stream1.freetv.fun/min-shi-tai-wan-4.ctv
民視臺灣台,https://stream1.freetv.fun/min-shi-tai-wan-6.ctv
民視臺灣台,https://stream1.freetv.fun/min-shi-tai-wan-3.ctv
民視臺灣臺,https://stream1.freetv.fun/min-shi-tai-wan-7.ctv
生命電視,https://stream1.freetv.fun/sheng-ming-dian-shi-3.m3u8
生命電視,https://stream1.freetv.fun/sheng-ming-dian-shi-2.m3u8
生命電視臺,https://stream1.freetv.fun/sheng-ming-dian-shi-1.m3u8
經典電影臺,https://stream1.freetv.fun/jing-dian-dian-ying-11.m3u8
經典電影臺,https://stream1.freetv.fun/jing-dian-dian-ying-20.ctv
經典電影臺,https://stream1.freetv.fun/jing-dian-dian-ying-18.m3u8
經典電影臺,https://stream1.freetv.fun/jing-dian-dian-ying-17.m3u8
緯來日本,https://stream1.freetv.fun/wei-lai-ri-ben-1.m3u8
緯來日本,rtmp://f13h.mine.nu:1935/sat/tv771
緯來綜合,https://stream1.freetv.fun/wei-lai-zong-he-3.m3u8
緯來綜合,https://stream1.freetv.fun/wei-lai-zong-he-1.m3u8
緯來育樂,rtmp://f13h.mine.nu/sat/tv701
緯來育樂,rtmp://f13h.mine.nu:1935/sat/tv701
緯來育樂,https://stream1.freetv.fun/wei-lai-yu-le-5.m3u8
緯來電影,https://stream1.freetv.fun/wei-lai-dian-ying-2.m3u8
緯來電影,https://stream1.freetv.fun/wei-lai-dian-ying-3.m3u8
緯來體育,rtmp://f13h.mine.nu/sat/tv771
緯來體育,https://stream1.freetv.fun/wei-lai-ti-yu-1.ctv
緯來體育,https://stream1.freetv.fun/wei-lai-ti-yu-6.ctv
緯來體育,rtmp://f13h.mine.nu/sat/tv721
緯來體育,https://stream1.freetv.fun/wei-lai-ti-yu-3.m3u8
緯來體育,rtmp://f13h.mine.nu:1935/sat/tv721
美亞電影台[TW],https://stream1.freetv.fun/mei-ya-dian-ying-3.m3u8
美亞電影台[TW],https://stream1.freetv.fun/mei-ya-dian-ying-5.m3u8
臺視HD,rtmp://f13h.mine.nu/sat/tv071
臺視HD,rtmp://f13h.mine.nu:1935/sat/tv071
臺視新聞,https://stream1.freetv.fun/tai-shi-xin-wen-17.m3u8
臺視新聞,https://stream1.freetv.fun/tai-shi-xin-wen-13.m3u8
臺視新聞,https://stream1.freetv.fun/tai-shi-xin-wen-14.m3u8
臺視財經臺,https://stream1.freetv.fun/tai-shi-cai-jing-3.ctv
臺視財經臺,https://stream1.freetv.fun/tai-shi-cai-jing-2.ctv
華視,https://stream1.freetv.fun/hua-shi-6.ctv
華視,rtmp://f13h.mine.nu/sat/tv111
華視HD,https://stream1.freetv.fun/hua-shi-4.m3u8
華視HD,rtmp://f13h.mine.nu:1935/sat/tv111
華視新聞,https://stream1.freetv.fun/hua-shi-xin-wen-3.ctv
華視新聞FHD,https://stream1.freetv.fun/hua-shi-xin-wen-2.m3u8
華視新聞FHD,https://stream1.freetv.fun/hua-shi-xin-wen-5.m3u8
華視新聞FHD,https://stream1.freetv.fun/hua-shi-xin-wen-1.ctv
視納華仁紀實,https://stream1.freetv.fun/xy-plus-24-1.m3u8
采昌影劇,https://stream1.freetv.fun/cai-chang-ying-ju-2.ctv
采昌影劇,https://stream1.freetv.fun/cai-chang-ying-ju-1.ctv
鏡新聞,https://stream1.freetv.fun/jing-xin-wen-2.ctv
鏡新聞,https://stream1.freetv.fun/min-jing-xin-wen-1.ctv
鏡新聞,https://stream1.freetv.fun/xin-wen-3.ctv
靖天卡通,https://stream1.freetv.fun/jing-tian-qia-tong-2.ctv
靖天卡通,https://stream1.freetv.fun/jing-tian-qia-tong-5.ctv
靖天國際,https://stream1.freetv.fun/jing-tian-guo-ji-3.ctv
靖天國際,https://stream1.freetv.fun/jing-tian-guo-ji-2.ctv
靖天國際,https://stream1.freetv.fun/jing-tian-guo-ji-5.ctv
靖天戲劇,https://stream1.freetv.fun/jing-tian-xi-ju-2.ctv
靖天戲劇,https://stream1.freetv.fun/jing-tian-xi-ju-1.ctv
靖天戲劇,https://stream1.freetv.fun/jing-tian-xi-ju-3.ctv
靖天日本,https://stream1.freetv.fun/jing-tian-ri-ben-5.ctv
靖天日本,https://stream1.freetv.fun/jing-tian-ri-ben-2.ctv
靖天日本,https://stream1.freetv.fun/jing-tian-ri-ben-3.ctv
靖天映畫,https://stream1.freetv.fun/jing-tian-ying-hua-3.ctv
靖天映畫,https://stream1.freetv.fun/jing-tian-ying-hua-2.ctv
靖天映畫,https://stream1.freetv.fun/jing-tian-ying-hua-1.ctv
靖天歡樂,https://stream1.freetv.fun/jing-tian-huan-le-3.ctv
靖天歡樂,https://stream1.freetv.fun/jing-tian-huan-le-1.ctv
靖天歡樂臺,https://stream1.freetv.fun/jing-tian-huan-le-2.ctv
靖天綜合,https://stream1.freetv.fun/jing-tian-zong-he-3.ctv
靖天綜合,https://stream1.freetv.fun/jing-tian-zong-he-4.ctv
靖天綜合,https://stream1.freetv.fun/jing-tian-zong-he-2.ctv
靖天育樂,https://stream1.freetv.fun/jing-tian-yu-le-1.ctv
靖天育樂,https://stream1.freetv.fun/jing-tian-yu-le-3.ctv
靖天育樂,https://stream1.freetv.fun/jing-tian-yu-le-2.ctv
靖天資訊,https://stream1.freetv.fun/jing-tian-zi-xun-2.ctv
靖天資訊,https://stream1.freetv.fun/jing-tian-zi-xun-1.ctv
靖天資訊,https://stream1.freetv.fun/jing-tian-zi-xun-4.ctv
靖天電影,https://stream1.freetv.fun/jing-tian-dian-ying-3.ctv
靖天電影,https://stream1.freetv.fun/jing-tian-dian-ying-4.ctv
靖天電影,https://stream1.freetv.fun/jing-tian-dian-ying-5.ctv
靖洋卡通,https://stream1.freetv.fun/jing-yang-qia-tong-3.ctv
靖洋卡通,https://stream1.freetv.fun/jing-yang-qia-tong-1.ctv
靖洋戲劇,https://stream1.freetv.fun/jing-yang-xi-ju-2.ctv
靖洋戲劇,https://stream1.freetv.fun/jing-yang-xi-ju-3.ctv
靖洋戲劇,https://stream1.freetv.fun/jing-yang-xi-ju-4.ctv
非凡商業,https://stream1.freetv.fun/fei-fan-shang-ye-3.ctv
非凡新聞HD,rtmp://f13h.mine.nu/sat/tv581
非凡新聞HD,rtmp://f13h.mine.nu/sat/tv581
龍華偶像,https://stream1.freetv.fun/long-hua-ou-xiang-2.ctv
龍華偶像,https://stream1.freetv.fun/long-hua-ou-xiang-3.ctv
龍華偶像,https://stream1.freetv.fun/long-hua-ou-xiang-1.ctv
龍華卡通,https://stream1.freetv.fun/long-hua-qia-tong-1.ctv
龍華卡通,https://stream1.freetv.fun/long-hua-qia-tong-2.ctv
龍華卡通,https://stream1.freetv.fun/long-hua-qia-tong-3.ctv
龍華戲劇,https://stream1.freetv.fun/long-hua-xi-ju-1.ctv
龍華戲劇,https://stream1.freetv.fun/long-hua-xi-ju-6.ctv
龍華日韓,https://stream1.freetv.fun/long-hua-ri-han-5.m3u8
龍華日韓,https://stream1.freetv.fun/long-hua-ri-han-1.ctv
龍華日韓,https://stream1.freetv.fun/long-hua-ri-han-2.ctv
龍華日韓,https://stream1.freetv.fun/long-hua-ri-han-4.m3u8
龍華日韓,https://stream1.freetv.fun/long-hua-ri-han-3.ctv
龍華經典,https://stream1.freetv.fun/long-hua-jing-dian-4.m3u8
龍華經典,https://stream1.freetv.fun/long-hua-jing-dian-1.ctv
龍華經典,https://stream1.freetv.fun/long-hua-jing-dian-2.ctv
龍華經典,https://stream1.freetv.fun/long-hua-jing-dian-3.ctv
龍華電影,https://stream1.freetv.fun/long-hua-dian-ying-1.ctv
龍華電影,https://stream1.freetv.fun/long-hua-dian-ying-4.m3u8
龍華電影,https://stream1.freetv.fun/long-hua-dian-ying-5.m3u8
龍華電影,https://stream1.freetv.fun/long-hua-dian-ying-6.m3u8
龍華電影,https://stream1.freetv.fun/long-hua-dian-ying-7.ctv
龍華電影,https://stream1.freetv.fun/long-hua-dian-ying-3.ctv
龍華電影,https://stream1.freetv.fun/long-hua-dian-ying-2.m3u8
